"fecha","year","month","day","02103008-2","02104008-8","02104010-K","02105016-4","02105017-2","02105018-0","02105022-9","02700001-0","02942001-7","03414002-2","03430006-2","03430007-0","03701001-4","03802006-4","03806002-3","03815004-9","03820004-6","03823004-2","03826003-0","220002","230001","270008"
1990-01-01,1990,1,1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13.3,16.4,NA,NA,NA,15.2,NA,NA,3.4,19.1,NA
1990-01-02,1990,1,2,3.9,NA,NA,NA,NA,NA,NA,NA,12.2,NA,14,13.4,14.8,NA,NA,NA,15,NA,NA,3.1,18,NA
1990-01-03,1990,1,3,3.1,NA,NA,NA,NA,NA,NA,NA,10.7,NA,13.4,12,13.8,NA,NA,NA,14.2,NA,NA,4.9,16.7,NA
1990-01-04,1990,1,4,4.4,NA,NA,NA,NA,NA,NA,NA,12,NA,13.6,12.1,11.6,NA,NA,NA,14,NA,NA,4.2,17.9,NA
1990-01-05,1990,1,5,5.6,NA,NA,NA,NA,NA,NA,NA,10.2,NA,13.2,12.3,13.6,NA,NA,NA,15,NA,NA,5,19.4,NA
1990-01-06,1990,1,6,8,NA,NA,NA,NA,NA,NA,NA,14,NA,12.6,12.4,13.6,NA,NA,NA,14.2,NA,NA,7.2,17.6,NA
1990-01-07,1990,1,7,6.1,NA,NA,NA,NA,NA,NA,NA,13.2,NA,13,13,14.6,NA,NA,NA,15.2,NA,NA,6.6,17.2,NA
1990-01-08,1990,1,8,6.2,NA,NA,NA,NA,NA,NA,NA,11,NA,13.4,12.4,17,NA,NA,NA,14.6,NA,NA,5.5,17.1,NA
1990-01-09,1990,1,9,5.1,NA,NA,NA,NA,NA,NA,NA,9.7,NA,13,12,16.4,NA,NA,NA,14.6,NA,NA,4.8,18.9,NA
1990-01-10,1990,1,10,2.7,NA,NA,NA,NA,NA,NA,NA,8.1,NA,12.6,9,10.4,NA,NA,NA,13.6,NA,NA,3.6,17.6,NA
1990-01-11,1990,1,11,2.1,NA,NA,NA,NA,NA,NA,NA,12,NA,13.6,12,13.2,NA,NA,NA,14.6,NA,NA,3.6,16,NA
1990-01-12,1990,1,12,3,NA,NA,NA,NA,NA,NA,NA,13.1,NA,14,12,12.4,NA,NA,NA,13.6,NA,NA,4.8,18.3,NA
1990-01-13,1990,1,13,1.9,NA,NA,NA,NA,NA,NA,NA,11.5,NA,13.8,13,11.8,NA,NA,NA,13.2,NA,NA,3.8,18.7,NA
1990-01-14,1990,1,14,2.1,NA,NA,NA,NA,NA,NA,NA,12.4,NA,13.4,12,12.6,NA,NA,NA,14,NA,NA,3.8,17.2,NA
1990-01-15,1990,1,15,3.1,NA,NA,NA,NA,NA,NA,NA,11.1,NA,14.6,12.1,10,NA,NA,NA,14.4,NA,NA,3.3,17.6,NA
1990-01-16,1990,1,16,4.6,NA,NA,NA,NA,NA,NA,NA,10.9,NA,15,13.2,12,NA,NA,NA,14.2,NA,NA,3.2,19.3,NA
1990-01-17,1990,1,17,4,NA,NA,NA,NA,NA,NA,NA,10.2,NA,13.4,12,14,NA,NA,NA,15.2,NA,NA,4.8,17,NA
1990-01-18,1990,1,18,4.1,NA,NA,NA,NA,NA,NA,NA,11.3,NA,14.2,12.4,13.2,NA,NA,NA,16,NA,NA,4.5,17.8,NA
1990-01-19,1990,1,19,3.8,NA,NA,NA,NA,NA,NA,NA,11.4,NA,13,13,13.6,NA,NA,NA,13.2,NA,NA,7.4,18.4,NA
1990-01-20,1990,1,20,4.6,NA,NA,NA,NA,NA,NA,NA,14.2,NA,12.8,13.3,11.6,NA,NA,NA,13,NA,NA,4.3,16.4,NA
1990-01-21,1990,1,21,5.1,NA,NA,NA,NA,NA,NA,NA,13.8,NA,13.8,12.2,12.4,NA,NA,NA,15.8,NA,NA,7.2,16.2,NA
1990-01-22,1990,1,22,5.4,NA,NA,NA,NA,NA,NA,NA,13.2,NA,16,12.2,13,NA,NA,NA,15,NA,NA,6.6,16.9,NA
1990-01-23,1990,1,23,5.5,NA,NA,NA,NA,NA,NA,NA,13,NA,14,11.2,12.6,NA,NA,NA,13,NA,NA,9,16.6,NA
1990-01-24,1990,1,24,5,NA,NA,NA,NA,NA,NA,NA,13.1,NA,12.8,11,15.4,NA,NA,NA,14,NA,NA,6.1,15.9,NA
1990-01-25,1990,1,25,5.1,NA,NA,NA,NA,NA,NA,NA,13.2,NA,15.2,12,12.8,NA,NA,NA,15,NA,NA,7,16.4,NA
1990-01-26,1990,1,26,8.2,NA,NA,NA,NA,NA,NA,NA,12.1,NA,14.2,12.3,15.8,NA,NA,NA,14,NA,NA,7,16.7,NA
1990-01-27,1990,1,27,7,NA,NA,NA,NA,NA,NA,NA,17,NA,15.6,13.2,14.9,NA,NA,NA,15,NA,NA,9.8,19,NA
1990-01-28,1990,1,28,8.8,NA,NA,NA,NA,NA,NA,NA,15.1,NA,14,13.2,13.2,NA,NA,NA,14.8,NA,NA,11,16.9,NA
1990-01-29,1990,1,29,6.4,NA,NA,NA,NA,NA,NA,NA,12,NA,13.4,13.1,15.2,NA,NA,NA,14,NA,NA,9.2,18.9,NA
1990-01-30,1990,1,30,7.2,NA,NA,NA,NA,NA,NA,NA,13,NA,14.4,14.3,13.4,NA,NA,NA,14.8,NA,NA,7.8,18.7,NA
1990-01-31,1990,1,31,10,NA,NA,NA,NA,NA,NA,NA,13.8,NA,15.2,14.2,14.2,NA,NA,NA,14.4,NA,NA,12.6,17.6,NA
1990-02-01,1990,2,1,5.6,NA,NA,NA,NA,NA,NA,NA,12.1,NA,15.4,12.2,13.4,NA,NA,NA,13.6,NA,NA,8,17.5,NA
1990-02-02,1990,2,2,4.6,NA,NA,NA,NA,NA,NA,NA,12.2,NA,14.2,10.4,13,NA,NA,NA,13.8,NA,NA,5,14.6,NA
1990-02-03,1990,2,3,4.2,NA,NA,NA,NA,NA,NA,NA,14.1,NA,14.2,14.1,14.2,NA,NA,NA,15.6,NA,NA,6.2,16.3,NA
1990-02-04,1990,2,4,4,NA,NA,NA,NA,NA,NA,NA,13.2,NA,15,12.6,12.4,NA,NA,NA,13.4,NA,NA,6.9,17.1,NA
1990-02-05,1990,2,5,5.5,NA,NA,NA,NA,NA,NA,NA,13.3,NA,16,17.3,12.6,NA,NA,NA,14,NA,NA,8.2,19.2,NA
1990-02-06,1990,2,6,6.2,NA,NA,NA,NA,NA,NA,NA,13.1,NA,13.6,13.2,12,NA,NA,NA,13.6,NA,NA,6.8,18,NA
1990-02-07,1990,2,7,6.3,NA,NA,NA,NA,NA,NA,NA,11.8,NA,12.8,13.1,11.6,NA,NA,NA,13.6,NA,NA,9.7,17.4,NA
1990-02-08,1990,2,8,3,NA,NA,NA,NA,NA,NA,NA,12.1,NA,13.2,13.1,13.2,NA,NA,NA,13.4,NA,NA,4,16.7,NA
1990-02-09,1990,2,9,3.5,NA,NA,NA,NA,NA,NA,NA,10.9,NA,14.4,12.4,12.4,NA,NA,NA,14,NA,NA,4.8,16.2,NA
1990-02-10,1990,2,10,3.1,NA,NA,NA,NA,NA,NA,NA,12.9,NA,13.8,11.1,12.6,NA,NA,NA,13.6,NA,NA,3.4,15.6,NA
1990-02-11,1990,2,11,2.2,NA,NA,NA,NA,NA,NA,NA,10,NA,15,11.1,13.6,NA,NA,NA,15,NA,NA,6,15.7,NA
1990-02-12,1990,2,12,3.7,NA,NA,NA,NA,NA,NA,NA,11.2,NA,13,12.3,12.8,NA,NA,NA,12,NA,NA,4.9,15.5,NA
1990-02-13,1990,2,13,3.9,NA,NA,NA,NA,NA,NA,NA,11.3,NA,11.8,11.2,11.8,NA,NA,NA,12.2,NA,NA,5.9,16.3,NA
1990-02-14,1990,2,14,6.1,NA,NA,NA,NA,NA,NA,NA,11.2,NA,12,11,12,NA,NA,NA,12.2,NA,NA,4.2,15,NA
1990-02-15,1990,2,15,4.2,NA,NA,NA,NA,NA,NA,NA,11.9,NA,12.2,12.2,12.2,NA,NA,NA,13.6,NA,NA,4,15.5,NA
1990-02-16,1990,2,16,4.1,NA,NA,NA,NA,NA,NA,NA,11.1,NA,12.4,10.2,10.8,NA,NA,NA,12.8,NA,NA,6.7,15.7,NA
1990-02-17,1990,2,17,4.2,NA,NA,NA,NA,NA,NA,NA,11.2,NA,12,9.3,13.8,NA,NA,NA,13,NA,NA,5.6,15.3,NA
1990-02-18,1990,2,18,5.1,NA,NA,NA,NA,NA,NA,NA,11.4,NA,11.6,10.4,11.4,NA,NA,NA,13,NA,NA,8,16.5,NA
1990-02-19,1990,2,19,4,NA,NA,NA,NA,NA,NA,NA,12.1,NA,12.6,10.1,11.6,NA,NA,NA,12.2,NA,NA,8.6,16.4,NA
1990-02-20,1990,2,20,3,NA,NA,NA,NA,NA,NA,NA,12.2,NA,14.6,13,13.4,NA,NA,NA,14,NA,NA,6,15.1,NA
1990-02-21,1990,2,21,3.6,NA,NA,NA,NA,NA,NA,NA,10.8,NA,13,12,11,NA,NA,NA,14.6,NA,NA,4,15.2,NA
1990-02-22,1990,2,22,2,NA,NA,NA,NA,NA,NA,NA,10.9,NA,14,11.5,12.8,NA,NA,NA,15.6,NA,NA,5.2,17.6,NA
1990-02-23,1990,2,23,2.8,NA,NA,NA,NA,NA,NA,NA,10,NA,13.4,10.1,13.4,NA,NA,NA,14.4,NA,NA,3.8,18.6,NA
1990-02-24,1990,2,24,2.5,NA,NA,NA,NA,NA,NA,NA,10.7,NA,12.2,10.4,15.6,NA,NA,NA,14.2,NA,NA,3.4,17.2,NA
1990-02-25,1990,2,25,2.1,NA,NA,NA,NA,NA,NA,NA,10.2,NA,12.6,10,14.6,NA,NA,NA,13,NA,NA,3.2,18.1,NA
1990-02-26,1990,2,26,2,NA,NA,NA,NA,NA,NA,NA,13.1,NA,11.4,11.2,17.2,NA,NA,NA,16,NA,NA,4.2,15.2,NA
1990-02-27,1990,2,27,1.2,NA,NA,NA,NA,NA,NA,NA,10.2,NA,13.2,8.4,12.2,NA,NA,NA,12.4,NA,NA,1.6,15.6,NA
1990-02-28,1990,2,28,0.9,NA,NA,NA,NA,NA,NA,NA,13.1,NA,11.6,9.4,14.2,NA,NA,NA,13,NA,NA,4.4,15.6,NA
1990-03-01,1990,3,1,2.2,NA,NA,NA,NA,NA,NA,NA,12,NA,12.4,9,10.8,NA,NA,NA,15,NA,NA,5,14.6,NA
1990-03-02,1990,3,2,4.2,NA,NA,NA,NA,NA,NA,NA,11.8,NA,13.4,8.7,13.2,NA,NA,NA,13,NA,NA,5,15.6,NA
1990-03-03,1990,3,3,6.1,NA,NA,NA,NA,NA,NA,NA,12.3,NA,7.8,8.5,12,NA,NA,NA,12.8,NA,NA,4.8,16.2,NA
1990-03-04,1990,3,4,6.5,NA,NA,NA,NA,NA,NA,NA,12.2,NA,7.8,8.7,9.8,NA,NA,NA,13,NA,NA,4.8,15.1,NA
1990-03-05,1990,3,5,5,NA,NA,NA,NA,NA,NA,NA,11.8,NA,4.2,8.8,11.6,NA,NA,NA,12.2,NA,NA,4.4,15.5,NA
1990-03-06,1990,3,6,6.9,NA,NA,NA,NA,NA,NA,NA,10.9,NA,10,8.9,11,NA,NA,NA,11.4,NA,NA,5.8,14.4,NA
1990-03-07,1990,3,7,7.8,NA,NA,NA,NA,NA,NA,NA,10.8,NA,11.6,12,10.4,NA,NA,NA,11,NA,NA,4,16.7,NA
1990-03-08,1990,3,8,7.2,NA,NA,NA,NA,NA,NA,NA,10,NA,10,13.1,10.6,NA,NA,NA,11.8,NA,NA,4.6,15,NA
1990-03-09,1990,3,9,8.5,NA,NA,NA,NA,NA,NA,NA,12.1,NA,12.6,15.1,10.4,NA,NA,NA,12,NA,NA,6.6,15.5,NA
1990-03-10,1990,3,10,8,NA,NA,NA,NA,NA,NA,NA,12.2,NA,13.5,12,13,NA,NA,NA,12.6,NA,NA,8.4,15.3,NA
1990-03-11,1990,3,11,7.7,NA,NA,NA,NA,NA,NA,NA,13.1,NA,13.2,17.2,12.6,NA,NA,NA,12.2,NA,NA,9.2,16.5,NA
1990-03-12,1990,3,12,8.1,NA,NA,NA,NA,NA,NA,NA,16.8,NA,16,12,12,NA,NA,NA,15.6,NA,NA,12,18.2,NA
1990-03-13,1990,3,13,5.3,NA,NA,NA,NA,NA,NA,NA,13.2,NA,14.4,14,11.4,NA,NA,NA,12,NA,NA,8,16.6,NA
1990-03-14,1990,3,14,4.9,NA,NA,NA,NA,NA,NA,NA,14.1,NA,14.4,14.3,11.4,NA,NA,NA,13.2,NA,NA,9.5,15.4,NA
1990-03-15,1990,3,15,4.7,NA,NA,NA,NA,NA,NA,NA,11.4,NA,14.2,13,10,NA,NA,NA,9.6,NA,NA,6,17.2,NA
1990-03-16,1990,3,16,5.2,NA,NA,NA,NA,NA,NA,NA,11.9,NA,12.8,14.6,12.4,NA,NA,NA,10.8,NA,NA,4.8,16.7,NA
1990-03-17,1990,3,17,6.8,NA,NA,NA,NA,NA,NA,NA,13.8,NA,10.6,11.5,12.4,NA,NA,NA,12,NA,NA,8.5,16,NA
1990-03-18,1990,3,18,5.5,NA,NA,NA,NA,NA,NA,NA,9.9,NA,11.4,9.5,12.8,NA,NA,NA,10,NA,NA,7,14,NA
1990-03-19,1990,3,19,4.7,NA,NA,NA,NA,NA,NA,NA,11.1,NA,11.4,10.1,9.6,NA,NA,NA,11,NA,NA,5,15.5,NA
1990-03-20,1990,3,20,5,NA,NA,NA,NA,NA,NA,NA,11.9,NA,12.6,12.1,10.6,NA,NA,NA,11,NA,NA,6.3,16.1,NA
1990-03-21,1990,3,21,5.3,NA,NA,NA,NA,NA,NA,NA,15,NA,11.4,8.2,7.6,NA,NA,NA,9.8,NA,NA,7.4,14.7,NA
1990-03-22,1990,3,22,5.2,NA,NA,NA,NA,NA,NA,NA,11.1,NA,11.4,11.1,10.2,NA,NA,NA,10.2,NA,NA,5.8,16.1,NA
1990-03-23,1990,3,23,5,NA,NA,NA,NA,NA,NA,NA,11.2,NA,11.4,10.2,7.2,NA,NA,NA,12,NA,NA,4.4,13.9,NA
1990-03-24,1990,3,24,4.7,NA,NA,NA,NA,NA,NA,NA,14,NA,14.5,8.2,13,NA,NA,NA,13,NA,NA,3.4,15.8,NA
1990-03-25,1990,3,25,5.2,NA,NA,NA,NA,NA,NA,NA,12.9,NA,12.2,13,10.2,NA,NA,NA,11,NA,NA,3,15.9,NA
1990-03-26,1990,3,26,3,NA,NA,NA,NA,NA,NA,NA,9.2,NA,11,8,10.4,NA,NA,NA,11,NA,NA,3.1,15.7,NA
1990-03-27,1990,3,27,0,NA,NA,NA,NA,NA,NA,NA,11.2,NA,10,8,11,NA,NA,NA,12,NA,NA,1.2,17,NA
1990-03-28,1990,3,28,-0.1,NA,NA,NA,NA,NA,NA,NA,13.4,NA,8.4,12.1,10.6,NA,NA,NA,12.2,NA,NA,-1.6,14.2,NA
1990-03-29,1990,3,29,0.2,NA,NA,NA,NA,NA,NA,NA,13.1,NA,12,8.7,12,NA,NA,NA,12,NA,NA,0.6,14.3,NA
1990-03-30,1990,3,30,-1.5,NA,NA,NA,NA,NA,NA,NA,13,NA,12.4,9.1,12,NA,NA,NA,13,NA,NA,0.2,15.4,NA
1990-03-31,1990,3,31,1.1,NA,NA,NA,NA,NA,NA,NA,12.1,NA,14.6,11,10.6,NA,NA,NA,NA,NA,NA,1.1,15.8,NA
1990-04-01,1990,4,1,1.9,NA,NA,NA,NA,NA,NA,NA,11.2,NA,12.6,8.5,13.2,NA,NA,NA,11.6,NA,NA,1.4,17.1,NA
1990-04-02,1990,4,2,1.5,NA,NA,NA,NA,NA,NA,NA,11.5,NA,9,8,9,NA,NA,NA,12,NA,NA,4.4,17.6,NA
1990-04-03,1990,4,3,3.8,NA,NA,NA,NA,NA,NA,NA,12,NA,10,7.5,10.6,NA,NA,NA,12.2,NA,NA,2.8,16.6,NA
1990-04-04,1990,4,4,2,NA,NA,NA,NA,NA,NA,NA,9.7,NA,11,6,11.2,NA,NA,NA,10.8,NA,NA,0.8,15.3,NA
1990-04-05,1990,4,5,1,NA,NA,NA,NA,NA,NA,NA,9.9,NA,7.8,4.2,7.4,NA,NA,NA,9.2,NA,NA,1.6,14.1,NA
1990-04-06,1990,4,6,1.1,NA,NA,NA,NA,NA,NA,NA,8.8,NA,10,4.5,7,NA,NA,NA,9,NA,NA,2,14.7,NA
1990-04-07,1990,4,7,1.2,NA,NA,NA,NA,NA,NA,NA,9,NA,8,5.2,11.6,NA,NA,NA,10.2,NA,NA,1.5,14,NA
1990-04-08,1990,4,8,2,NA,NA,NA,NA,NA,NA,NA,10.1,NA,12,4.3,7.2,NA,NA,NA,11,NA,NA,0,13.7,NA
1990-04-09,1990,4,9,2.5,NA,NA,NA,NA,NA,NA,NA,10.9,NA,12,5.5,10,NA,NA,NA,10,NA,NA,4.8,16.6,NA
1990-04-10,1990,4,10,6.1,NA,NA,NA,NA,NA,NA,NA,11.9,NA,11.8,6,9.6,NA,NA,NA,9.8,NA,NA,1.9,17.3,NA
1990-04-11,1990,4,11,5.2,NA,NA,NA,NA,NA,NA,NA,10.2,NA,10.4,8.2,13.4,NA,NA,NA,11.2,NA,NA,8,18,NA
1990-04-12,1990,4,12,4.3,NA,NA,NA,NA,NA,NA,NA,11,NA,11,5.2,7.6,NA,NA,NA,9.2,NA,NA,2.4,16.2,NA
1990-04-13,1990,4,13,4.2,NA,NA,NA,NA,NA,NA,NA,9.8,NA,10.8,7,7.2,NA,NA,NA,10.2,NA,NA,1.3,16.6,NA
1990-04-14,1990,4,14,4.1,NA,NA,NA,NA,NA,NA,NA,10,NA,11.4,8.2,9.8,NA,NA,NA,8.4,NA,NA,2,16.6,NA
1990-04-15,1990,4,15,1,NA,NA,NA,NA,NA,NA,NA,9.1,NA,11.2,6.5,8.2,NA,NA,NA,9.8,NA,NA,3.8,16.2,NA
1990-04-16,1990,4,16,2,NA,NA,NA,NA,NA,NA,NA,9,NA,10,5.7,6.8,NA,NA,NA,10,NA,NA,1.3,17.5,NA
1990-04-17,1990,4,17,0,NA,NA,NA,NA,NA,NA,NA,9.2,NA,9.8,5.3,8.2,NA,NA,NA,11,NA,NA,-0.4,13,NA
1990-04-18,1990,4,18,1.6,NA,NA,NA,NA,NA,NA,NA,9.3,NA,10.4,5.2,9.2,NA,NA,NA,10.2,NA,NA,-1,15.2,NA
1990-04-19,1990,4,19,0.9,NA,NA,NA,NA,NA,NA,NA,10.1,NA,10,5,8.2,NA,NA,NA,8.6,NA,NA,0.5,14.6,NA
1990-04-20,1990,4,20,0,NA,NA,NA,NA,NA,NA,NA,9.3,NA,12,6,7.8,NA,NA,NA,8.2,NA,NA,1.4,15.6,NA
1990-04-21,1990,4,21,-0.9,NA,NA,NA,NA,NA,NA,NA,10.2,NA,10.2,6,9.2,NA,NA,NA,9.8,NA,NA,0.2,13.1,NA
1990-04-22,1990,4,22,-0.1,NA,NA,NA,NA,NA,NA,NA,7.1,NA,12,6.3,13.4,NA,NA,NA,12,NA,NA,-0.2,15.5,NA
1990-04-23,1990,4,23,0.2,NA,NA,NA,NA,NA,NA,NA,7.3,NA,10.4,5.4,13.4,NA,NA,NA,11.2,NA,NA,-1.8,14.2,NA
1990-04-24,1990,4,24,2.1,NA,NA,NA,NA,NA,NA,NA,9.2,NA,10.2,5.3,7.6,NA,NA,NA,10.6,NA,NA,-2.6,12.6,NA
1990-04-25,1990,4,25,3.9,NA,NA,NA,NA,NA,NA,NA,7.3,NA,7.4,5,7,NA,NA,NA,7.6,NA,NA,-1.1,12.6,NA
1990-04-26,1990,4,26,4,NA,NA,NA,NA,NA,NA,NA,7.5,NA,6.4,5,8.2,NA,NA,NA,9.2,NA,NA,-0.7,11.2,NA
1990-04-27,1990,4,27,5.2,NA,NA,NA,NA,NA,NA,NA,8.2,NA,8.2,3.1,5.2,NA,NA,NA,8.2,NA,NA,-1,11.4,NA
1990-04-28,1990,4,28,2.9,NA,NA,NA,NA,NA,NA,NA,3.6,NA,7.6,8.4,9.6,NA,NA,NA,11.2,NA,NA,-0.1,9.9,NA
1990-04-29,1990,4,29,2.2,NA,NA,NA,NA,NA,NA,NA,9,NA,12,5.4,2.6,NA,NA,NA,16,NA,NA,0.2,10.6,NA
1990-04-30,1990,4,30,0.1,NA,NA,NA,NA,NA,NA,NA,6.5,NA,4.8,6,11,NA,NA,NA,9.4,NA,NA,-1,12.7,NA
1990-05-01,1990,5,1,1.8,NA,NA,NA,NA,NA,NA,NA,11,NA,4.2,2.4,4,NA,NA,NA,6.8,NA,NA,-2,10.7,NA
1990-05-02,1990,5,2,-0.7,NA,NA,NA,NA,NA,NA,NA,8.2,NA,10.4,3.2,5.8,NA,NA,NA,6.6,NA,NA,-3.1,10.2,NA
1990-05-03,1990,5,3,0.1,NA,NA,NA,NA,NA,NA,NA,7.6,NA,8.8,3.4,5.4,NA,NA,NA,6.4,NA,NA,-2,10.3,NA
1990-05-04,1990,5,4,0,NA,NA,NA,NA,NA,NA,NA,6.2,NA,8,4,5.2,NA,NA,NA,6,NA,NA,-0.6,10.6,NA
1990-05-05,1990,5,5,0.1,NA,NA,NA,NA,NA,NA,NA,7.5,NA,8.6,5,10,NA,NA,NA,11,NA,NA,-1.2,11,NA
1990-05-06,1990,5,6,-0.9,NA,NA,NA,NA,NA,NA,NA,9,NA,12.2,5,8.4,NA,NA,NA,12.4,NA,NA,-2.4,12.2,NA
1990-05-07,1990,5,7,-0.1,NA,NA,NA,NA,NA,NA,NA,9.2,NA,9.4,4.5,6.8,NA,NA,NA,10,NA,NA,-0.2,12.8,NA
1990-05-08,1990,5,8,1,NA,NA,NA,NA,NA,NA,NA,8,NA,9.4,3.2,11.4,NA,NA,NA,7.2,NA,NA,-0.6,11.8,NA
1990-05-09,1990,5,9,2.9,NA,NA,NA,NA,NA,NA,NA,8,NA,7,4,13.4,NA,NA,NA,11.6,NA,NA,1.8,13,NA
1990-05-10,1990,5,10,1,NA,NA,NA,NA,NA,NA,NA,8.2,NA,8.2,3.4,3.6,NA,NA,NA,11.6,NA,NA,-0.4,10.2,NA
1990-05-11,1990,5,11,-0.4,NA,NA,NA,NA,NA,NA,NA,7.9,NA,15,5,8,NA,NA,NA,7.8,NA,NA,0.4,13.9,NA
1990-05-12,1990,5,12,0.6,NA,NA,NA,NA,NA,NA,NA,9.1,NA,9,3.4,7.6,NA,NA,NA,7.8,NA,NA,0.6,12.4,NA
1990-05-13,1990,5,13,1.2,NA,NA,NA,NA,NA,NA,NA,8.9,NA,9.4,4,7.4,NA,NA,NA,7.6,NA,NA,0.2,11.1,NA
1990-05-14,1990,5,14,3.1,NA,NA,NA,NA,NA,NA,NA,10.2,NA,9,4,10,NA,NA,NA,10,NA,NA,3.2,12.5,NA
1990-05-15,1990,5,15,2,NA,NA,NA,NA,NA,NA,NA,9.2,NA,14.4,5.2,3.2,NA,NA,NA,12.8,NA,NA,5.7,13.6,NA
1990-05-16,1990,5,16,3.3,NA,NA,NA,NA,NA,NA,NA,12.1,NA,9,3,6.8,NA,NA,NA,7.2,NA,NA,6.6,14.4,NA
1990-05-17,1990,5,17,0.2,NA,NA,NA,NA,NA,NA,NA,6.1,NA,12,5,5,NA,NA,NA,13,NA,NA,2.6,10.2,NA
1990-05-18,1990,5,18,1.6,NA,NA,NA,NA,NA,NA,NA,8.1,NA,14,6,10.6,NA,NA,NA,18.2,NA,NA,-0.6,11.9,NA
1990-05-19,1990,5,19,5.2,NA,NA,NA,NA,NA,NA,NA,12.2,NA,8.2,7,10.2,NA,NA,NA,9,NA,NA,4.2,13.7,NA
1990-05-20,1990,5,20,7.7,NA,NA,NA,NA,NA,NA,NA,11.1,NA,10.4,8.2,3.6,NA,NA,NA,8.6,NA,NA,3.8,11.4,NA
1990-05-21,1990,5,21,4,NA,NA,NA,NA,NA,NA,NA,11.3,NA,18,8,4.6,NA,NA,NA,14,NA,NA,5,14.2,NA
1990-05-22,1990,5,22,4.2,NA,NA,NA,NA,NA,NA,NA,9.2,NA,11.6,1.1,4.8,NA,NA,NA,7.2,NA,NA,4.4,14.5,NA
1990-05-23,1990,5,23,3.8,NA,NA,NA,NA,NA,NA,NA,10.1,NA,11,9.3,8.4,NA,NA,NA,5.4,NA,NA,5.3,13.9,NA
1990-05-24,1990,5,24,4.1,NA,NA,NA,NA,NA,NA,NA,12.2,NA,12.6,10.2,6.4,NA,NA,NA,5,NA,NA,4.4,13.7,NA
1990-05-25,1990,5,25,5.2,NA,NA,NA,NA,NA,NA,NA,12.4,NA,16,7.2,8.6,NA,NA,NA,8,NA,NA,2.6,15.9,NA
1990-05-26,1990,5,26,1.3,NA,NA,NA,NA,NA,NA,NA,6.9,NA,7.2,3,13.8,NA,NA,NA,11.2,NA,NA,3.2,16.6,NA
1990-05-27,1990,5,27,0.4,NA,NA,NA,NA,NA,NA,NA,7.7,NA,5,6.1,3.6,NA,NA,NA,7.8,NA,NA,5,12.5,NA
1990-05-28,1990,5,28,0,NA,NA,NA,NA,NA,NA,NA,6.2,NA,10,10,7.2,NA,NA,NA,10.4,NA,NA,1.4,15.4,NA
1990-05-29,1990,5,29,3,NA,NA,NA,NA,NA,NA,NA,9.5,NA,7.4,2.3,11.8,NA,NA,NA,10,NA,NA,-0.4,15.5,NA
1990-05-30,1990,5,30,1.5,NA,NA,NA,NA,NA,NA,NA,2.9,NA,0,2.4,1.4,NA,NA,NA,6,NA,NA,3,14.3,NA
1990-05-31,1990,5,31,2.1,NA,NA,NA,NA,NA,NA,NA,5.9,NA,5.6,3.2,0,NA,NA,NA,6,NA,NA,-2,10.1,NA
1990-06-01,1990,6,1,1.1,NA,NA,-10.7,NA,NA,NA,NA,3.8,NA,6.4,4.2,0,NA,NA,NA,4.6,NA,NA,-1.6,12,NA
1990-06-02,1990,6,2,-1.9,NA,NA,-12,NA,NA,NA,NA,5.9,NA,6,4.1,1.8,NA,NA,NA,4.4,NA,NA,-2.5,12.3,NA
1990-06-03,1990,6,3,4.8,NA,NA,-9.9,NA,NA,NA,NA,8.9,NA,9,3.3,1.2,NA,NA,NA,8,NA,NA,1.8,12.7,NA
1990-06-04,1990,6,4,5,NA,NA,-2.9,NA,NA,NA,NA,7.6,NA,5.4,4.1,0.6,NA,NA,NA,7.4,NA,NA,3.4,13,NA
1990-06-05,1990,6,5,3,NA,NA,-7.8,NA,NA,NA,NA,-1,NA,1.8,3.1,2.8,NA,NA,NA,6.4,NA,NA,-2.1,9.1,NA
1990-06-06,1990,6,6,6.2,NA,NA,-10,NA,NA,NA,NA,3.7,NA,7,4.3,0,NA,NA,NA,6.6,NA,NA,0.2,9.1,NA
1990-06-07,1990,6,7,4.1,NA,NA,-4.1,NA,NA,NA,NA,5.5,NA,14.6,5.3,1.6,NA,NA,NA,10,NA,NA,3,12.7,NA
1990-06-08,1990,6,8,2.2,NA,NA,-8.2,NA,NA,NA,NA,4.8,NA,12.4,3.1,4.2,NA,NA,NA,3.2,NA,NA,0.1,12,NA
1990-06-09,1990,6,9,1,NA,NA,-3.9,NA,NA,NA,NA,9.2,NA,12.4,8.3,3.8,NA,NA,NA,3.6,NA,NA,4.2,13.2,NA
1990-06-10,1990,6,10,2.1,NA,NA,-3.1,NA,NA,NA,NA,10.3,NA,14.6,9,7.8,NA,NA,NA,9.2,NA,NA,7,13.2,NA
1990-06-11,1990,6,11,4.9,NA,NA,-2.4,NA,NA,NA,NA,9.3,NA,5.1,4.3,11,NA,NA,NA,10,NA,NA,5.6,12.8,NA
1990-06-12,1990,6,12,0.6,NA,NA,-10.2,NA,NA,NA,NA,10,NA,6.2,5,6.8,NA,NA,NA,8,NA,NA,0.9,10.3,NA
1990-06-13,1990,6,13,2,NA,NA,-12,NA,NA,NA,NA,7.2,NA,11.2,6,8.6,NA,NA,NA,4.6,NA,NA,-2.4,9.7,NA
